"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Dscaml1",0.0997955157583377,0.097370351800575,0.116148157852966,0.0639586194038312,0.000210732651215308,0.0312509668657927,0.0358690252733049,0.0144315282652349,0.00268928523737656,0.00561084502180643,0.0183493112892132,0.0749666037626511,1,0.0292222493770487,0.0065260102645244,0.0227318903202562,0.00480517811746508,0.000622150107961403,0
"Islr2",0.164808729515702,0.145593250622547,0.153475055749246,0.0963752777625187,0.00543707559008051,0.0635845785348719,0.0748210926950587,0.0510428607648376,0.0429054719248552,0.0494146115601293,0.0590978353123446,0.0666289059613989,1,0.103500748733692,0,0.0431854930963921,0.0113594625333122,0.00122649635553108,0.000511167426566357
"Smad3",0.791137893102803,0.669155808485999,0.637240594058032,0.389090478399031,0.0575378778657594,0.448698758975571,0.520132398306922,0.504886581777328,0.472418617094475,0.457653612547958,0.432359791762082,0.508007350360057,1,0.568060891919536,0.402987986827021,0.334274418403423,0.313611996750272,0.429260636320647,0
"Ryk",0.223051062280678,0.188813712134344,0.199613484626374,0.135344681844363,0.0135200481278924,0.0941817625662241,0.117018138943349,0.0904517597714374,0.0837898748526019,0.09325844130167,0.0944254613098799,0.0696759054143476,1,0.19053045441129,0.0162734492022884,0.052147472587322,0.0255350134507719,0.00435568786138758,0
"Rhoa",0.967033838288375,0.812361262794231,0.753873865262592,0.446676507295009,0.0298316923400291,0.567227362955835,0.634450420761657,0.624862041059088,0.583786884066206,0.553389473216122,0.5695011633578,0.719611655850341,1,0.621671625173149,0.431949583641585,0.375817825233852,0.384947842698865,0.489804914306943,0
"Usp4",0.501713228705756,0.460718090406803,0.467507600332175,0.367612713164522,0.108221625755993,0.289319524638843,0.370951894368115,0.335887456946179,0.31934423778197,0.325789096218008,0.2814854443145,0.251789418067919,1,0.444142686251451,0.322105658860954,0.271551211925376,0.221586960753147,0.351109184559297,0
"Atg5",0.556097436937968,0.498002773152065,0.50051880484391,0.367186852058702,0.0931442870280648,0.325423427597029,0.398559537697637,0.368972553456249,0.349711886934904,0.351287939168982,0.30276540403646,0.314326543012606,1,0.420160135448117,0.34018998982051,0.28688763102972,0.228360429007594,0.36194503591288,0
"Ranbp2",0.863211478751955,0.72522430184801,0.679731896734135,0.402723837625585,0.0447066758714509,0.492574384235751,0.562039306604873,0.550701806506912,0.514101687994991,0.492052065192308,0.481312506893711,0.588338311701896,1,0.592313428732256,0.414818601565811,0.348524206633028,0.34107054645861,0.450896731349512,0
"Ccdc117",0.502182744846487,0.458359853235925,0.463741771177645,0.357835870902419,0.100805471975199,0.2912642653017,0.368112242088547,0.335258060127367,0.318802222662362,0.32350965997653,0.275732364695409,0.268377347928415,1,0.391103431827599,0.319958029003226,0.270850449210412,0.211958656117102,0.343994438656555,0
"4930469K13Rik",0.640008676051611,0.553754360670793,0.546684846792688,0.362109147811618,0.0704290227830473,0.365968846862663,0.439866160404912,0.41899188511332,0.394656438622726,0.378803607087483,0.335350579947408,0.534669649654699,1,0.345252661704417,0.339060223797332,0.298271282238057,0.240396796183552,0.370568938294568,0
"Maml1",0.642280400375267,0.570773271537658,0.574055425597775,0.410397171649521,0.0957440471515252,0.367908076767771,0.456325173896685,0.42622238674161,0.405888507044237,0.384780403393557,0.324184381639792,0.771434227398318,1,0.337164804924737,0.353465006882828,0.294947069720311,0.249181802791791,0.398396284292531,0
"Rps6kb1",0.878153683458153,0.73824703332082,0.69319315334701,0.413047748091189,0.0476219669480946,0.501664159239791,0.571862325733766,0.559574184424639,0.5229173887146,0.502458533056133,0.489752512529111,0.572722611805475,1,0.651770638636574,0.433667212976593,0.353836242523808,0.349772562850041,0.460938556907908,0
"Mrc2",0.57701498505744,0.507027586290302,0.505808638258717,0.351599488536201,0.078062167965878,0.333893676970577,0.40385120305097,0.379481640504425,0.358897443551303,0.352933587128726,0.304077163986809,0.386470187725479,1,0.350684280060903,0.332387451572735,0.286662664804154,0.221398145723329,0.351340659733144,0
"Helz",0.662505401642099,0.569655751569856,0.557143796202842,0.361360468986025,0.0677420286201682,0.378255522065141,0.449213899583083,0.429884882138981,0.404101631761979,0.392527245020579,0.353566989201255,0.456710520174452,1,0.406760730320178,0.353546382961446,0.305647998661729,0.256190160001367,0.379230735145566,0
"Baz1a",0.977954045577316,0.822282109695411,0.764729233616938,0.458097690857201,0.0321662357402078,0.575443921977263,0.642085282289292,0.631635931417708,0.591556321591109,0.561777605018998,0.573997365398101,0.684746954357168,1,0.693713448485083,0.458779496972452,0.378863001421977,0.392945529607457,0.497557435134777,0
"Ppp4r3a",0.75719299830703,0.648741518097428,0.63040030873469,0.4046577199503,0.0748288432436551,0.432923714165321,0.508106023106452,0.487118241988381,0.457315099607737,0.450357140191135,0.415309768181279,0.446589445670134,1,0.632457859413744,0.412269308080617,0.334405809277948,0.307863558006419,0.4326674455821,0
"Setd3",0.812888067794952,0.686291126213743,0.652306529258773,0.393030204475411,0.0554974767246314,0.458382164952437,0.537374798105825,0.52388145043148,0.488353039963398,0.461718153644176,0.44473060926126,0.719392173680721,1,0.435073080239832,0.374582930992076,0.340257657032724,0.314125801951268,0.437274087137423,0
"Yy1",0.818440110982772,0.705180698466409,0.694569659767371,0.454508528428139,0.0891180919923611,0.468705412697992,0.564511981932206,0.541669905878561,0.50867998829232,0.47500385437079,0.442218269361825,0.961388363664467,1,0.433872709112043,0.395054535964312,0.354441477121972,0.329484475664654,0.477795373484197,0
"Prkcd",0.945450692588186,0.797738419358742,0.756783534675099,0.460966642229623,0.0641097482056551,0.539429510141024,0.617846200335383,0.600188948438478,0.561917883535092,0.548302573037689,0.527386419804962,0.556495862065032,1,0.892470262187536,0.50785865717515,0.387647396596092,0.381372041506018,0.507943670789237,0
"Stk24",0.475741971400305,0.431666240172045,0.43662503174477,0.330502830696498,0.0868545526254514,0.27170000325256,0.344316032945202,0.314541000241896,0.300254437428823,0.299381550488886,0.242769332968874,0.329122969815597,1,0.267018352408198,0.297256454877623,0.252723189697269,0.176991746036669,0.309796419900756,0
"Mcrip2",0.342299664176033,0.307573115840856,0.321178114731974,0.246007559928166,0.0457833163399226,0.155815966472088,0.2272914504661,0.195317443508265,0.187648395209937,0.194946480132841,0.141329431880811,0.313643781718505,1,0.11959329827892,0.171081623956754,0.145229285377268,0.188563435340857,0.0287243347354272,0
"Haus1",0.342603250399193,0.308944587798044,0.322740106997845,0.252695436736012,0.0533642480379477,0.161786438728959,0.234333138884505,0.201847081424097,0.191518206620545,0.201575603187163,0.165032208774062,0.156209984681704,1,0.211765079212925,0.184271674531644,0.167308993056883,0.221735804988055,0.039306736823406,0
"Sgk3",0.782606199361735,0.666971461813955,0.645831694544198,0.4115338194843,0.0703354666401587,0.448114555342839,0.518231350771167,0.496210889680785,0.464536577566017,0.463206559127624,0.450620933093575,0.417682144529279,0.589971186360116,1,0.545364099761853,0.375585155856787,0.299656715374018,0.430937619138414,0
"Raph1",0.719400159462958,0.62093510535491,0.610250475259201,0.405285410342043,0.0794402540573363,0.414990270930731,0.485754716580274,0.460780167066111,0.43153739173278,0.433107682174079,0.422578589626748,0.376371865609508,0.501965239192324,1,0.531586550822488,0.374741044148657,0.274272708990986,0.411544854491853,0
"Rexo4",0.84556935902671,0.730163941795823,0.718948450074639,0.479997612609351,0.0950073820344781,0.48934585459838,0.571529522700452,0.541560830470059,0.507110579723117,0.507108506577672,0.504438658954226,0.450256529926236,0.508559111905227,1,0.911641013552807,0.439568410398999,0.311301774216057,0.483285068446352,0
"Apmap",0.143696103322016,0.127805243001875,0.139775332603403,0.0912658593524621,0.0081090976519216,0.0628940950570736,0.077051826762814,0.0617893951384802,0.0565455929313787,0.0485235157358011,0.0553996036028082,0.061149443329397,0.0603423016222459,1,0.135831735644948,0.0163515596266692,0.0439641131283532,0.00817834108714899,0
"Sh3d19",0.296020990855941,0.257808713545263,0.273971239396626,0.217609962093471,0.044136839107967,0.145759192035899,0.202537996561848,0.175326572947034,0.166764079726156,0.164684659921361,0.172473614310122,0.12513292147572,0.121325777245508,1,0.204526663497163,0.142021571652965,0.225582049477227,0.0288055263108895,0
"Ctss",0,0.132575869202823,0.313598178011584,0.626485289785374,0.582864022354899,0.774244928631156,0.726492364695001,0.754602861571501,0.966691426329012,0.928447702298292,0.898347940525577,0.860325147314948,0.953944375577957,0.994114159289447,0.997638250945179,1,0.944280371760027,0.950113465817193,0.676709684941113
"Ccl27a",0.230636361346461,0.190185692030228,0.205168897702797,0.149133616804975,0.0257152536657309,0.110971040768255,0.138408796470271,0.118417686490174,0.114113745328923,0.107723071295295,0.116973880806527,0.102662361930823,0.0613331006099227,1,0.243454883310803,0.0628015882078271,0.0569683500296739,0.0245921834168281,0
"Fggy",0.871400485985489,0.738043945991809,0.709175936324579,0.444893723372144,0.0699593615347124,0.500289120884729,0.572453372543528,0.550427527172785,0.515445874971365,0.511303635750818,0.504310969376201,0.471626909116931,0.609278319011406,1,0.728139529588635,0.411033369565809,0.330672769743635,0.47184750473028,0
"Cdc20",0.0604931323555671,0.0670420676940397,0.10232309173765,0.0577720178485741,0.00612403573842155,0.0257471832639204,0.0337258235046189,0.0210116871466152,0.0102574908478741,0,0.00360829068171929,0.015194941534786,0.0966850844202727,1,0.0294112470544812,0.0202774140970796,0.0227772050277657,0.0147306897341611,0.0117393426978698
"Rragc",0.440114367026373,0.409160520755536,0.418433305752651,0.348875967575125,0.110507181938578,0.254076025974792,0.338867340151091,0.305432059042626,0.288667254612495,0.287418037336388,0.289934832682444,0.229520249594383,0.218090578281523,1,0.364181678512143,0.295049030124955,0.197603877830518,0.342958744392815,0
"Sema3a",0.0861470608293326,0.089510000057892,0.123272351871975,0.068559950298359,0.00130472692863323,0.0338856786829651,0.0456734356879084,0.033093950932385,0.0248461482897741,0.0129349443079738,0.0129698777125455,0.0320992827415962,0.057458910641324,1,0.300816885567055,0.0279637549682964,0.0344594344802468,0.00543912568696654,0
"Mapk10",0.88950560087283,0.761963434082201,0.744307335034465,0.485058752437822,0.0893497967339447,0.512674264220529,0.594067599052779,0.565640086169868,0.529461667808105,0.528344370618083,0.525481618166421,0.475062599190733,0.54917174453527,1,0.943103048235259,0.451542801351083,0.325234220025454,0.496731368983597,0
"2810006K23Rik",0.274833717121453,0.231148279797056,0.248472184021923,0.190790381245063,0.0364222482830473,0.13564412865944,0.178232264757676,0.154324984111859,0.148587308579532,0.14309512293298,0.151787599680128,0.125058207439749,0.07235100852592,1,0.268750629795037,0.11697730625176,0.169956635737081,0.0225176777275586,0
"Cpa2",0.0716968393188761,0.0741476241253229,0.102202458508728,0.0559873659072469,0,0.0256536374484669,0.0340050962005203,0.0206881879814893,0.0107623440736516,0.00163631046591317,0.00783742361342097,0.0174900579938987,0.0833265742822198,1,0.0203038422911224,0.00938692057879302,0.0155233948741836,0.00423585392611576,0.00100882248400212
"Clec4a4",0.0714186710467683,0.075655115357645,0.108367034726468,0.0590766422790346,0,0.0269564187660411,0.0369569617449248,0.0250227608543961,0.0163975143009627,0.00548407053241726,0.00656688161289992,0.0226762770690626,0.0620173101236308,1,0.137914261583262,0.0205589670749695,0.0271293839877578,0.00425545396920801,0.000100499670110656
"Klc3",0.0599596988396881,0.0667527604487895,0.102418388775539,0.0580026291648554,0.00655138132794081,0.0258550420125774,0.0338248299397388,0.0211264635366023,0.010319371400494,0,0.00346680913827503,0.0151110152658603,0.0976427665829837,1,0.0298794770522066,0.0209876057655043,0.0232894826580736,0.0154692859916715,0.0124879684013135
"Spred3",0.0608843173880002,0.0672522526995867,0.102243186642588,0.0575924454146282,0.00579168687655187,0.0256588438965688,0.0336474063387967,0.0209238214248807,0.0102127084477795,0,0.00370623812172494,0.0152535020170883,0.0959061597960267,1,0.0291417613528262,0.0197422596836118,0.0223942571118229,0.0141643559471338,0.0111647550483252
"Gm45847",0.0748310854626503,0.077273269072657,0.105753862878117,0.058573367714696,0.000712507760862043,0.0282265565632062,0.0376308457596534,0.0253915101578152,0.0167572295821439,0.00682759208568363,0.010020835867795,0.0232292668315165,0.0691412043260127,1,0.0742561280755349,0.0144855768889766,0.0231731077266166,0.00393654021146313,0
"Ttc13",0.70346422764203,0.623729208893798,0.625251133999171,0.45169722831901,0.106662079231227,0.414217409788482,0.496163600677942,0.46303087849355,0.434458913571081,0.435630519552632,0.433961131745487,0.373582057381362,0.395949088617269,1,0.747437012671192,0.396317893396895,0.271141017583745,0.43711202974203,0
"Gm31718",0.191017298494596,0.163674701731492,0.177610106242244,0.120399531365659,0.0129088368652594,0.0874694211708987,0.107548302950808,0.0903212092477399,0.0868194353538386,0.0768617489489668,0.0809082317017925,0.0927729424141151,0.062454110726578,1,0.433444980704009,0.0547239531287868,0.0550869771223576,0.0173879664275658,0
"Zpr1",0.204651325999488,0.171163069923665,0.184920175479911,0.128537957184945,0.0169865528980969,0.0956295747199077,0.117314933343269,0.0994855786996519,0.0961299366319939,0.0871622671325948,0.0928790135745737,0.0982068597629915,0.0596913882263402,1,0.351582231838844,0.0589635805606462,0.0583915684911301,0.0199602892578541,0
"Rfx7",0.825399851261305,0.707371657186529,0.690761507877877,0.450089560164816,0.0833405580526767,0.475464543724425,0.551512230584715,0.525267097473072,0.491687126773921,0.491355520750093,0.485872663479357,0.438761500452631,0.53087818463165,1,0.772947330042803,0.418901130844469,0.307956928893155,0.463432096220749,0
"Gm28085",0.0661671642273742,0.0701493898617302,0.101021472355854,0.0552255330359782,0.000951597277119991,0.0243748209927308,0.0326335013826077,0.0197311722200913,0.00963986784862165,0,0.00491234340239476,0.0157731525499273,0.0848541586691683,1,0.0263812440946531,0.0123520115485897,0.0173020494321877,0.00644730788657425,0.00327493360672834
"Rpl29",0.498744777678644,0.463443850428005,0.472347847403481,0.391474498503029,0.120973655258874,0.291882540379825,0.383417536632174,0.346988807795259,0.327821667411231,0.325027155859098,0.328806720954767,0.271400006939982,0.228432749181842,1,0.538012728266214,0.320315271394175,0.220423071237583,0.383400398631116,0
"Smarcc1",0.707075988948737,0.640332772666472,0.646609823162466,0.496390049961025,0.128856841172811,0.419860324098535,0.516611052759019,0.47620380369981,0.447747482283182,0.446124337974071,0.448908097863647,0.385855948928244,0.350652942522547,1,0.957303150223709,0.393020517900333,0.278291355349443,0.464341566934941,0
"Trak1",0.459218668326781,0.424978237928458,0.439260420187503,0.374059166903619,0.124284760146965,0.259575972219549,0.356796406146479,0.321093861500073,0.305311977546968,0.299550189849639,0.305527466437091,0.259641547664272,0.181348923550401,1,0.595412471542002,0.28897159900062,0.221175153857946,0.383448716611253,0
"Oprm1",0.743860811986927,0.640732156762118,0.6277181037982,0.41232110391514,0.0783026312309011,0.426869020130892,0.500933751434641,0.476370769438599,0.446549882252132,0.447308867031311,0.424809997978486,0.391778829788733,0.678174254487152,1,0.434218506652878,0.358326825037243,0.287788673099856,0.422396827980376,0
"Sash1",0.330334316596743,0.273264186804847,0.295828970154732,0.22533037706871,0.0442280636269668,0.165721996275253,0.212488134969159,0.186363532722151,0.182028503660566,0.171472883830229,0.176769958586398,0.171275801867778,0.0783132852314005,1,0.716374979028593,0.117677038082949,0.249918577457398,0.0289200626270952,0
"Utrn",0.274396663877577,0.231189605320252,0.248357726320043,0.190925338230062,0.0363443735942235,0.135238190476854,0.178237963692693,0.154197005179868,0.14829949258806,0.143137175994683,0.151957591806161,0.123428432851789,0.0747010418222036,1,0.25739898066095,0.116256575044465,0.166881253324226,0.0223895538455624,0
"Slc16a10",0.395170513635137,0.365822428363886,0.377309880894713,0.317147578700777,0.102682351254271,0.221229242860815,0.303230002727102,0.271659562350434,0.257133707387188,0.256447871491448,0.259206875552703,0.19767198160671,0.207920183797549,1,0.286227925836797,0.264399682899107,0.184365333474605,0.306256234186856,0
"Stk10",0.693446011724559,0.606071581198668,0.602199079046575,0.41624460662081,0.0902005741307778,0.404058070976144,0.477740821704424,0.449590306434782,0.421363961481385,0.423574587420654,0.417092440404958,0.362386107298355,0.438105869106332,1,0.585123054062594,0.383490781642718,0.265555163023046,0.412956810946371,0
"Vdac1",0.442531442445841,0.411475988828516,0.421986249436081,0.354752998961846,0.11476102065257,0.254123968866238,0.342415029414376,0.308451797837088,0.291961516267137,0.289341920150886,0.293342041993619,0.237094295404763,0.202713214591777,1,0.415180291009365,0.294466596067333,0.203866525135839,0.354213108828661,0
"Wsb1",0.724883831566154,0.623538602051947,0.610476709246255,0.400572502384627,0.0756545129218386,0.416699245505099,0.486804096351477,0.462941438517299,0.433547760424527,0.434651123347037,0.421265420264355,0.38002767960232,0.540962295907604,1,0.492537355265209,0.366292335725424,0.276812870750889,0.409572131818966,0
"Srcin1",0.231618237192464,0.192161104590121,0.208047959729896,0.146300980281558,0.0207808305502882,0.109790942977927,0.135067498872948,0.11582312232584,0.112858044637885,0.102784340912401,0.107437996318584,0.115356649290263,0.0646130227605066,1,0.521903030225279,0.0877604548068246,0.0580463458600744,0.0275945492452627,0
"Limd2",0.631597060383908,0.556954097708021,0.556331351109972,0.393035331377388,0.0876248747548699,0.367722155469152,0.441265350106365,0.412305325568653,0.387189509027551,0.391752410469442,0.369527084554873,0.315680583101281,0.577822843665966,1,0.35777172833078,0.33906446157868,0.24051012410496,0.380206674938173,0
"Mrpl38",0.631157265346433,0.557469623982881,0.557319097503734,0.39552178282289,0.0890048987391087,0.367735514695792,0.442081576406842,0.412576181466139,0.387550778242455,0.3923037201248,0.36905787101794,0.314471849318301,0.59285882458182,1,0.354821633759703,0.338892624846419,0.240495658715299,0.381858577644379,0
"Klhl28",0.210581274451418,0.181968781485207,0.198488528040029,0.13347120815366,0.0128883537651521,0.0960547147167875,0.118736358677911,0.100005663790743,0.0965484316742163,0.0846962268482739,0.0870130634423435,0.104987872457143,0.0691765123061825,1,0.752574642570015,0.0533376197796275,0.0453453079740642,0.020431259656683,0
"Syne3",0.0642959688538213,0.0690532126733102,0.101305806064717,0.0558173336094274,0.00239142960554424,0.0246672064849443,0.0328533948063148,0.0200854605068008,0.00985388539276971,0,0.0043911025479076,0.0156528993214172,0.0874163213635681,1,0.0288320554088084,0.0147267819384028,0.0189708421437267,0.00867433050287459,0.00555473502517625
"Slc25a47",0.0623830662517299,0.0680733308756627,0.101944428693303,0.0569382648927231,0.00452710128747885,0.0253324986514916,0.0333665987580372,0.0205948236292866,0.0100418295021276,0,0.00408434615360173,0.0154513028717158,0.0930403368194454,1,0.0280002520401532,0.0177074465105617,0.0209495322108154,0.0120499924304204,0.00901490382002915
"Gm36264",0.448540350914367,0.41600064750832,0.423627004658817,0.347619302503371,0.105606004880275,0.261202886774344,0.341924009029368,0.308868022493104,0.291358356260503,0.291921454073247,0.291720881622248,0.2264299718918,0.248144444836959,1,0.325171540360567,0.299621280430478,0.192979296904025,0.334391557484677,0
"Mfsd14b",0.304431906398019,0.26478821260307,0.281160372979897,0.218051797856187,0.038509146635419,0.143951233409885,0.200948298115131,0.170923021578602,0.161335481321255,0.164520379573534,0.168333273757878,0.10174406819462,0.345971320914983,1,0.120157969570345,0.138435698742854,0.16262028131028,0.0152138629648914,0
"Il31ra",0.0925486653453193,0.0906790393737387,0.11169235049331,0.0650727651352714,0.00283573217972498,0.0361844356882439,0.0458550185258883,0.032412612737028,0.0241559373590364,0.0155762778433262,0.0220747251082084,0.0307770971494956,0.0718976440538017,1,0.0459482918711082,0.0105759917195478,0.0225370630511578,0.00410162695692879,0
"4930405A10Rik",0.107497933858812,0.10175755300443,0.117792017274015,0.071055033167684,0.00379035441334525,0.0426639254732826,0.0527257445768022,0.0378506222695999,0.0297195807712984,0.0224362838665112,0.0318217078323165,0.0358308374506941,0.078865265709537,1,0.0290296816053549,0.00738849403077192,0.0214187068443091,0.00401738622495612,0
"Fdft1",0.438142527085659,0.405683290430166,0.413228304074771,0.336524339770889,0.100012346465512,0.252289703784069,0.331357029156546,0.298418270506684,0.281364797719116,0.284485908435752,0.278594259395079,0.205136817939148,0.313726591202765,1,0.25680370816541,0.286921971725207,0.17676590471794,0.315195735229887,0
"Enox1",0.518734571602309,0.478667317972353,0.486980110342893,0.390478782866557,0.113077119735094,0.296683101313502,0.387471323189554,0.348708532511082,0.329327972259332,0.33640098811805,0.313897250710591,0.229233866969875,0.645107080422178,1,0.281893733209503,0.308008238779223,0.200025696924295,0.363773091654636,0
"Fmnl3",0.723034520802103,0.622813589452204,0.610385023063322,0.401407123648559,0.0761621102975355,0.415136310755395,0.486709774805398,0.462617769242905,0.433482664877908,0.434634711565887,0.41581618791463,0.378714477990601,0.608316043546585,1,0.43957895877239,0.356453128546849,0.277308815040021,0.409418312033028,0
"Gm15859",0.0608485431135278,0.0672330031222507,0.102250368405135,0.0576085049968203,0.00582197114346577,0.0256668555722087,0.0336543547709005,0.0209318221414337,0.010216728798368,0,0.00369717707475898,0.0152482560977096,0.0959764201049507,1,0.0291669944000846,0.0197909853908241,0.0224290099920675,0.0142157680150799,0.0112168597606418
"Sdf2l1",0.54414801103705,0.5063520577796,0.518994057753075,0.437949604958681,0.139272584653091,0.313572558109626,0.422885320278294,0.381725502635931,0.361775842478891,0.355195313980131,0.361177599937165,0.310293178731071,0.221329727895941,1,0.826966416066398,0.3213946731297,0.239597762673026,0.431250702618063,0
"Supt3",0.667298050834602,0.581026478915564,0.575455008477554,0.392353801794208,0.081900385858326,0.386762042351288,0.4568595582263,0.430870028197708,0.403808532807078,0.406609720000691,0.394323897053882,0.344125897439836,0.479468801544585,1,0.453110802737011,0.359176070303214,0.25553417231997,0.390293608519414,0
"Mtpap",0.443853121543956,0.411149250703106,0.42450757512882,0.360807552785632,0.119835705321655,0.251263178271292,0.344581824730291,0.310025308347336,0.294492649019569,0.289691072887395,0.295353016993123,0.247003940927525,0.18115190298638,1,0.513015695044506,0.286853452213582,0.214252386308582,0.368614072721284,0
"Hars2",0.245608365878095,0.202997089338692,0.219052084546782,0.162035263371862,0.029329578895264,0.119520750831459,0.151020381197565,0.129953226878605,0.125417735617351,0.119154556623369,0.12821825061328,0.110634851210799,0.0632403496786988,1,0.260173259876345,0.088710225036008,0.0654676074016424,0.0289635538073164,0
"Mpeg1",0.953044276819293,0.803193237364381,0.760984057260551,0.463950094279393,0.0614994601395963,0.545996505250376,0.621570639282178,0.603848681393457,0.565695383756394,0.553006612173575,0.537950320703699,0.547342500059034,0.884801504007702,1,0.551061831437365,0.394274148676835,0.381274441086167,0.506961680330789,0
"Cybb",0.290678082600969,0.244822175825985,0.263227472453688,0.203871251385029,0.0404251064113538,0.145072164938914,0.191022194991855,0.166332881329545,0.160661293090172,0.154011534106488,0.161813466111832,0.139576660966449,0.0710098684570081,1,0.340226438341041,0.126827944903385,0.236838543965229,0.0205129756240084,0
"Slc25a14",0.152008623284479,0.132624373714586,0.142769467573088,0.0942475162504517,0.00880841429616943,0.0660582902219444,0.0801581254272129,0.0633696646824857,0.0574578927817491,0.0513477732577512,0.061972030196596,0.0580254480514055,0.0721714499419645,1,0.0717965947791176,0.00688735268387901,0.0358321680926394,0.00675401693449585,0
"mt-Nd1",0.882983428838107,0.754778704404318,0.731824876047662,0.467716876940556,0.0833314749774402,0.504673849708981,0.588371152163726,0.563804209805363,0.528583302072475,0.524880058766733,0.495043032530649,0.485614743025443,0.930956227512514,1,0.492828880602216,0.39087110818877,0.354383096129843,0.496691022536595,0
"mt-Nd4l",0.535079147870159,0.496962262240849,0.506134977142505,0.418690106308644,0.127846038171532,0.313954086062827,0.4109482175607,0.372342389552582,0.351759724486415,0.348043177875391,0.352478266680944,0.29573165316532,0.238536608054121,1,0.663921419687269,0.330512009008452,0.232700190674237,0.406919172096885,0
"mt-Nd5",0.573734061445581,0.5308626044639,0.539184692669694,0.439825193092482,0.129492628680021,0.339001836923542,0.436511509116417,0.396841570397622,0.374409297834202,0.371086330855323,0.375220948183443,0.316563647868062,0.261549373996321,1,0.740134017915192,0.344376327445978,0.242956904780485,0.421060556634817,0
"Zbtb37",0.713396143522236,0.625152340629104,0.623314262620832,0.435683937882413,0.0939882802809606,0.416347154749906,0.493257389917413,0.463257774522344,0.434375406423362,0.432786698236125,0.435068073897725,0.387403851704799,0.382170776808746,0.744527591434992,1,0.376210320775395,0.261247102766881,0.414628652190012,0
"Ccdc190",0.145357332073161,0.134696014660894,0.153322292417475,0.0988451618753262,0.0112976226317322,0.0668007182174016,0.0832275749453549,0.0698569081098245,0.0662706178057064,0.0554508182887093,0.0542345552637346,0.0747389611068856,0.0564695790404221,0.581419032928626,1,0,0.0195309890272232,0.0174944835136678,0.00579693032391964
"Dedd",0.525772745739239,0.485133889689627,0.502741390169501,0.429559242000813,0.139396626160424,0.294769317344415,0.408672808098061,0.367809201761911,0.350607031788016,0.341346609031119,0.347454424463254,0.309295276274258,0.193748099370606,0.946687338610606,1,0.291012731724387,0.2362466224753,0.428483773577949,0
"Catspere2",0.519873500838374,0.478384815245593,0.485797450526873,0.393845550158216,0.112207696163384,0.312352175127966,0.394085552622822,0.362857499114891,0.345511721753005,0.333085422390568,0.333142136713431,0.325510218645967,0.262314781518777,0.291279729725621,1,0.432257120182373,0.227864093772306,0.367371812648328,0
"Nek2",0.120361997439332,0.110117330361948,0.125089055478089,0.0809166992494637,0.00684700241530128,0.0552371918713514,0.0699492293190607,0.060053606064461,0.0589384365795445,0.0502721813075072,0.0462999185847503,0.0642797031215383,0.0429373586710318,0.155974597547046,1,0.0260519543664715,0.00523377573130888,0.0151954841959597,0
"Utp25",0.557673358569594,0.518762761925948,0.532191606677779,0.450049198227989,0.141219341807827,0.319755524344415,0.433755396017577,0.391397412668042,0.371178762209472,0.363086223387201,0.369186033465219,0.323338100131011,0.219688336616352,0.921588494572444,1,0.310836150399865,0.238516217463377,0.432376968309149,0
"Stau1",0.952443627107481,0.802409932637503,0.759711367318812,0.480277123878826,0.0550793896497124,0.56471063132229,0.628032571795596,0.608211843055302,0.575415336296169,0.557114801422307,0.567378023747296,0.541086600720565,0.630942660006017,0.756586090811597,1,0.523215988163305,0.356073218873161,0.502123839839292,0
"Nudt6",0.236176113546427,0.190714159012329,0.210245407789048,0.160866761852377,0.0307766601447381,0.12313415391677,0.156156758025115,0.142287608775547,0.14459450149299,0.134680333041125,0.122630246016214,0.138139436253945,0.110205233842121,0.0482589537460528,1,0.255658296870705,0.168286281424761,0.0467254766126563,0
"Gfm1",0.188182399219884,0.154684541492418,0.170752362146167,0.123155668025341,0.0189491639951278,0.0953962982093073,0.119083734234487,0.108360206777411,0.111542601364647,0.102983321541883,0.0924965877824873,0.108445431143895,0.0907167790519739,0.049043061223055,1,0.217598131331637,0.0805988203971008,0.0405502898702145,0
"Arhgef11",0.329184760292425,0.289341640253695,0.30735083969976,0.26278267995371,0.0799904161136809,0.187200242729798,0.250590732355363,0.22858742227275,0.226040392129059,0.2143593139341,0.202612322998222,0.214890368387964,0.169389240886577,0.103535771069758,1,0.334989702967601,0.175156923962134,0.284551385177642,0
"Crabp2",0.0315757432123618,0.0476941019094082,0.0883395384234966,0.0476378947591458,0.0018413342942217,0.0174519965546461,0.0272191663255903,0.0216937893797302,0.0183894163200592,0.00915398909165083,0,0.00683633280376141,0.020907138200548,0.0855505884166751,1,0.0629708668134286,0.0194074029865085,0.0193200454253344,0.00919374731149105
"Gm3764",0.319036206824133,0.264219554344687,0.286330587171071,0.220646058850841,0.0429549502408441,0.16101518063133,0.208692323602655,0.184022849563693,0.18041714472963,0.169569079827439,0.171628766912658,0.17256499136343,0.0782394993994449,0.683666360643329,1,0.101154679281661,0.207581435616096,0.0315806279414323,0
"Ubap1",0.836625095011572,0.714973169521984,0.700584033559946,0.459047212535509,0.0895678033286446,0.488189929534854,0.561181364464052,0.533973534704157,0.502503320942406,0.491232532863748,0.500843827105911,0.469502347458118,0.451227166578102,0.552896248109508,1,0.784162227544466,0.280266912575725,0.470367072562493,0
