,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Z1,Z2
Lrch1,0.6895551,0.478671,0.39466327,0.2600419,0.32055306,0.7054971,0.70028275,0.6009248,0.4917854,0.40278757,0.30158228,0.20552363,0.10722779,0.025508538,-0.0019610226,-0.012206197,-0.13638397,-0.0352474,-0.9622421,2.7259769439697266,-0.3486025631427765
Klf12,0.70047855,0.49300689,0.4180444,0.23600851,0.5373534,0.6909699,0.61502635,0.41808003,0.2965948,0.24997611,0.20594855,0.1665044,0.10732819,0.03707868,0.0027852803,-0.012435392,-0.13643563,-0.044166118,-0.95764357,2.396287679672241,-0.25187811255455017
Kctd12,0.63580257,0.24640982,0.15870927,0.21988826,-1.0196743,0.056716993,-0.04877104,-0.1613155,-0.30755046,-0.35300902,-0.3146624,-0.35886216,-0.4081781,-0.43601996,-0.4402572,-0.4432773,-0.45476776,-0.42239475,-0.8649966,0.0677945539355278,-0.2616488039493561
Mycbp2,0.78489447,0.586031,0.5106853,0.42049527,0.42500973,0.06495954,0.3858068,0.38804883,0.24928437,0.26512778,0.29226917,0.28110778,0.21864514,0.12840481,0.060823277,0.032595083,-0.084094115,-0.017486937,-0.9596274,1.5545203685760498,0.3948412239551544
Rbm26,0.48706162,0.17215998,-0.009275645,-0.41820985,-0.9698653,-0.08504447,-0.0995651,-0.1321072,-0.23314619,-0.34168786,-0.30310276,-0.3198871,-0.37654942,-0.40727443,-0.40557724,-0.4004054,-0.39395195,-0.5433715,-0.8505865,-0.06772739440202713,0.00835832953453064
Mbnl2,0.7334452,0.5192023,0.44116426,0.2965585,0.5892588,-0.03636094,0.23838161,0.3229583,0.20048012,0.19669135,0.19776003,0.15204339,0.055937693,-0.034167655,-0.07014932,-0.077916056,-0.18912826,-0.11600837,-0.9427092,1.5039327144622803,0.050171345472335815
Ubac2,-0.5401914,-0.6618982,-0.66373754,-0.7455596,-0.76805043,-0.75746596,-0.72595406,-0.7099946,-0.71916455,-0.74537987,-0.77203673,-0.777477,-0.778829,-0.7684918,-0.7307187,-0.828909,-0.84367585,-0.7482904,1.0547736,-1.6764941215515137,0.506799578666687
Tm9sf2,0.63556063,0.33243376,0.23475213,-0.2654142,-0.99020666,0.008674815,0.08645038,0.027741343,-0.017031655,-0.068080254,-0.020893343,0.07876709,-0.043956086,-0.073315606,-0.07992649,-0.069868356,-0.1357571,-0.058494978,-0.9115333,0.2885964810848236,0.6889113187789917
Gm15938,-0.72639734,-0.8133463,-0.84139997,-0.9048582,-0.8700798,-0.787435,-0.70399576,-0.69372135,-0.70430464,-0.7168849,-0.73363996,-0.7510402,-0.769903,-0.7930644,-0.8226861,-0.8538773,-0.878859,-0.90142655,-0.91847175,-3.005868673324585,0.026436716318130493
Fyb,0.12222956,-0.16527778,-0.17438692,0.21150987,0.51893526,-0.53208995,-0.331455,-0.31790623,-0.34778273,-0.36906123,-0.3873816,-0.40654725,-0.42885226,-0.45366955,-0.4771092,-0.49343133,-0.5044438,-0.5280087,-0.5990485,0.6049137711524963,-1.3975250720977783
Gm2245,0.33599204,-0.0061650127,-0.23867142,-0.67767525,-0.8252245,-0.22508767,-0.26016602,-0.3025601,-0.3911539,-0.44501233,-0.46632874,-0.49343258,-0.5214397,-0.54479307,-0.56195426,-0.5841012,-0.623929,-0.7260294,-0.7524359,-0.3056926727294922,-0.3359454274177551
Nipbl,-0.19506401,-0.28345025,-0.22987083,-0.2979896,-0.6200072,-0.4191804,-0.34558082,-0.3393306,-0.34023213,-0.34357703,-0.34943062,-0.3575365,-0.36946958,-0.39217222,-0.40041023,-0.44747388,-0.47190142,-0.45045024,1.061801,-0.7771744728088379,1.228766918182373
Il7r,-0.6607255,-0.6504864,-0.29159385,-0.30711728,-0.7204242,-0.8220996,-0.75588125,-0.7502891,-0.7688548,-0.79010564,-0.8170486,-0.8522114,-0.8887504,-0.90733016,-0.90211433,-0.8841645,-0.87965614,-0.93819165,-0.9490973,-1.832924246788025,-0.11327385902404785
Retreg1,0.6762893,0.45748878,0.392272,0.14621542,0.74624914,0.15968768,0.12768503,0.20254903,0.17391913,0.1560029,0.15207793,0.11449556,0.03052713,-0.05406548,-0.08613801,-0.09430035,-0.20485456,-0.12629986,-0.9451992,1.724974274635315,-0.2541656792163849
Otulinl,0.8109666,0.6378268,0.5781467,0.40347582,0.54444474,0.2809866,0.53633314,0.44906217,0.3491677,0.35617828,0.3904451,0.41311103,0.40192872,0.36773318,0.3167134,0.23874094,0.07322976,0.13846947,-0.9830365,2.0094447135925293,0.6019742488861084
Trio,-0.3839054,-0.45713174,-0.52472425,-0.5810343,-0.5626949,-0.53305715,-0.5349248,-0.5305824,-0.5314607,-0.5501477,-0.5795352,-0.60042363,-0.6267724,-0.6667053,-0.6429187,-0.7104504,-0.716078,-0.62567264,1.0770073,-1.2080415487289429,0.6625339984893799
Mtdh,0.83914894,0.60332984,0.51778215,0.24162497,-0.9517462,0.38916498,0.5290511,0.32867825,0.27084684,0.24149306,0.37009662,0.43021065,0.4591965,0.4702317,0.47959626,0.4643013,0.27611077,0.2885748,-0.9586678,1.106959581375122,1.6360138654708862
Vps13b,0.3565635,0.1588019,0.11311872,-0.16014737,0.6491668,0.47771716,0.150095,-0.12177035,-0.13215731,-0.056773648,-0.052635908,-0.07175985,-0.11779661,-0.16077584,-0.17074372,-0.1742121,-0.2788115,-0.19302064,-0.9537612,1.9670360088348389,-1.2369948625564575
Ubr5,-0.526029,-0.644082,-0.6591047,-0.7427637,-0.7576816,-0.74015135,-0.7090596,-0.693237,-0.70113975,-0.724853,-0.74785036,-0.750677,-0.7532871,-0.7506449,-0.7113619,-0.8079993,-0.81867737,-0.7137884,1.0587847,-1.6206125020980835,0.6000736951828003
Gm35248,0.88775927,-0.87099105,-0.92943484,-0.9068559,-0.9781707,-0.96299094,-0.92541194,-0.9123643,-0.92112947,-0.9297715,-0.94325876,-0.95916957,-0.9716734,-0.97724044,-0.9812497,-0.9862707,-0.98814195,-0.98247755,-0.96814877,-2.0763356685638428,-2.522104263305664
Oxr1,-0.17814565,-0.23950088,-0.21805218,-0.39117754,-0.6582516,-0.40162045,-0.40244335,-0.40912586,-0.41252762,-0.42129105,-0.4368829,-0.45387262,-0.47599208,-0.51624614,-0.52357095,-0.58213097,-0.5891384,-0.54455173,1.0863657,-0.8273921608924866,0.7738217115402222
Rspo2,0.88775927,-0.87099105,-0.92943484,-0.9068559,-0.9781707,-0.96299094,-0.92541194,-0.9123643,-0.92112947,-0.9297715,-0.94325876,-0.95916957,-0.9716734,-0.97724044,-0.9812497,-0.9862707,-0.98814195,-0.98247755,-0.96814877,-2.0763356685638428,-2.522104263305664
Csmd3,0.34164065,0.066368565,0.016249344,0.040765062,0.85077226,-0.31298125,-0.20661294,-0.12779304,-0.12773263,-0.12735158,-0.14738047,-0.19001023,-0.24283522,-0.2894686,-0.31862152,-0.33911484,-0.39538014,-0.3126197,-0.9074784,1.0749808549880981,-1.030401587486267
Utp23,-0.72959703,-0.8147001,-0.8406032,-0.90389806,-0.8694549,-0.7865745,-0.7029813,-0.69274074,-0.7034753,-0.7161844,-0.7330141,-0.75046843,-0.7695235,-0.79304886,-0.8231074,-0.85430574,-0.8793021,-0.9017969,-0.9186361,-2.9901511669158936,0.040198951959609985
Fam91a1,0.5490653,0.118153855,0.05551605,0.64287174,-0.797119,-0.094327524,-0.09722018,-0.19774805,-0.30361474,-0.32628703,-0.3188539,-0.35165602,-0.3943342,-0.42768228,-0.44280076,-0.44050145,-0.45986146,-0.38600475,-0.8936962,0.23915722966194153,-0.5906111001968384
Pvt1,-0.19852,-0.2849247,-0.24992724,-0.327336,-0.6209335,-0.43496156,-0.3676377,-0.35962185,-0.35639822,-0.3585118,-0.36572242,-0.37577108,-0.39113614,-0.42069912,-0.4284309,-0.47691798,-0.49420828,-0.47030765,1.0689706,-0.8117353916168213,1.186316967010498
Fam49b,0.49765027,0.2472844,0.1917993,-0.019867592,0.88072854,-0.011402562,-0.10696648,-0.04064019,-0.008966923,0.00405626,-0.011956111,-0.05941906,-0.12606412,-0.17978334,-0.19851226,-0.21255615,-0.31287175,-0.21691763,-0.9439156,1.4491690397262573,-0.7527754306793213
Asap1,0.084649175,-0.10565362,0.03962721,-0.18291037,-0.7658312,-0.16109888,-0.06651059,-0.045274913,-0.11873312,-0.2765112,-0.24582449,0.34583825,0.044255584,-0.120593,-0.06991422,-0.049970426,-0.03037393,-0.031716168,-0.0661027,-0.1896618902683258,1.5228731632232666
Phf20l1,0.5253936,0.2331949,0.15851624,0.3348049,0.48442703,-0.35488755,-0.08301878,0.0043350905,-0.02439598,-0.053574674,-0.09103316,-0.14582239,-0.20914918,-0.2584973,-0.28448296,-0.30929887,-0.37871963,-0.27118036,-0.93181807,0.975850522518158,-0.6221261024475098
Tg,0.44112188,0.06921539,-0.04315488,-0.66231614,-0.90377444,-0.7577685,-0.47505885,-0.5272464,-0.56198245,-0.58547854,-0.60017794,-0.61555284,-0.6501882,-0.700369,-0.7408655,-0.7586671,-0.7616157,-0.7396023,-0.7853744,-0.38954582810401917,-0.9398069381713867
Mfsd3,-0.70564187,-0.7656285,-0.8192289,-0.9039852,-0.87279695,-0.79182905,-0.70930856,-0.6989295,-0.70963633,-0.7221578,-0.73889655,-0.75607383,-0.7744605,-0.7967999,-0.8255023,-0.8565102,-0.88104504,-0.9025726,-0.9193238,-2.9238150119781494,-0.022096306085586548
Arhgap39,0.56863153,0.20987825,0.121853486,0.6165356,-0.3698197,-0.1294547,-0.008335903,-0.05758313,-0.12424621,-0.17057836,-0.19438538,-0.24432626,-0.30479148,-0.35162765,-0.37422168,-0.38081735,-0.41453618,-0.3049069,-0.9205213,0.5897985696792603,-0.5249871015548706
Myh9,0.28853923,0.044915274,-0.0025168657,-0.1401475,0.92918235,-0.11547969,-0.1764875,-0.17447713,-0.15067428,-0.11773961,-0.12667815,-0.16529925,-0.21710609,-0.26288232,-0.28955558,-0.3118505,-0.3801794,-0.2904157,-0.9269056,1.3145591020584106,-1.215555191040039
Cyth4,0.33004344,0.0531625,0.004581943,0.0500129,0.8420068,-0.33065164,-0.21194953,-0.13566887,-0.13732752,-0.13814004,-0.158393,-0.20024621,-0.25212544,-0.2985526,-0.32819247,-0.34766504,-0.40006894,-0.3215301,-0.8995656,1.0491045713424683,-1.0507481098175049
1700088E04Rik,0.88775927,-0.87099105,-0.92943484,-0.9068559,-0.9781707,-0.96299094,-0.92541194,-0.9123643,-0.92112947,-0.9297715,-0.94325876,-0.95916957,-0.9716734,-0.97724044,-0.9812497,-0.9862707,-0.98814195,-0.98247755,-0.96814877,-2.0763356685638428,-2.522104263305664
Sox10,-0.7180839,-0.600723,-0.5751195,-0.34477782,0.62986094,-0.9212378,-0.7239967,-0.69991577,-0.6947856,-0.7069477,-0.7280577,-0.7534646,-0.7849399,-0.82225263,-0.8501201,-0.86679345,-0.8740015,-0.87204146,-0.88461435,-1.4441512823104858,-0.6677101850509644
Ddx17,0.53294116,0.32703418,0.21975641,-0.2975049,-0.9925726,-0.0018384308,0.10590826,-0.015264854,-0.08125211,0.11489163,0.1607836,0.14837842,0.052043065,0.122553036,0.172101,0.21999897,0.14097367,0.16685136,-0.9372101,0.358808308839798,1.180372714996338
Tnrc6b,0.73080426,0.5339913,0.45114625,0.30333358,0.49413377,0.7152742,0.7140095,0.56079847,0.4629076,0.389525,0.32126313,0.2600345,0.185778,0.105192244,0.06114228,0.037272543,-0.09224218,0.0051283687,-0.9692033,2.614609956741333,-0.10676506161689758
Mrtfa,-0.048352152,-0.17323509,-0.030738503,-0.23135176,-0.7834272,-0.2678166,-0.25997603,-0.24270207,-0.27691486,-0.31701458,-0.32693902,-0.32307106,-0.32609224,-0.33936232,-0.3671062,-0.41042423,-0.44980216,-0.44729793,-0.37269336,-0.4392555058002472,0.7631646394729614
Ep300,-0.500995,-0.6077387,-0.64099646,-0.7241495,-0.7343357,-0.7108605,-0.68095875,-0.6667956,-0.6738763,-0.69493926,-0.7142825,-0.7153572,-0.7216018,-0.73073494,-0.6918052,-0.77915215,-0.78985685,-0.67901456,1.0626241,-1.53280770778656,0.6857075691223145
Pacsin2,0.49091077,0.24397714,0.19045423,-0.04025078,0.87960345,0.052368328,-0.09259267,-0.060869157,-0.016696788,0.005894378,-0.008071721,-0.05287683,-0.11869426,-0.17289665,-0.19130059,-0.2039878,-0.30564624,-0.21125136,-0.9449456,1.5065447092056274,-0.7803957462310791
Cerk,0.023712456,-0.29407105,-0.327195,0.4352839,-0.25225928,-0.55424577,-0.52610064,-0.5506903,-0.5671963,-0.5809936,-0.59032124,-0.61035347,-0.6528992,-0.7030027,-0.73324376,-0.7484522,-0.74886805,-0.72647285,-0.82428473,0.12779498100280762,-1.7920126914978027
Tbc1d22a,0.83486056,0.5718772,0.4863637,0.61638135,-0.7682415,0.37882376,0.4221807,0.23738931,0.25907093,0.24103875,0.22392477,0.16736154,0.117805734,0.05371076,0.016474843,0.011209816,-0.09297686,-0.040300503,-0.94803005,0.9733607172966003,0.6611183881759644
Brd1,0.64365417,0.22878475,0.14423098,0.53531516,-0.94094694,0.02461043,-0.018912025,-0.12987036,-0.2690464,-0.30384383,-0.2728305,-0.32105905,-0.37532246,-0.40905905,-0.4189496,-0.41977584,-0.4421358,-0.33395782,-0.9093569,0.19975927472114563,-0.34633395075798035
Abcd2,-0.5025789,-0.6194622,-0.6413985,-0.6958983,-0.6992468,-0.6903941,-0.6671985,-0.6575594,-0.66930413,-0.69497544,-0.7182045,-0.72112644,-0.7283327,-0.73577917,-0.69808954,-0.7876022,-0.8092171,-0.70837927,1.0637655,-1.5134806632995605,0.5527538657188416
Pus7l,-0.724866,-0.8127483,-0.84178287,-0.90530354,-0.870374,-0.7878397,-0.70447576,-0.69419265,-0.70470697,-0.7172297,-0.7339508,-0.7513279,-0.7701066,-0.79310685,-0.82252944,-0.8537078,-0.87868303,-0.90126175,-0.91839147,-3.013254165649414,0.02008649706840515
Ano6,0.61295265,0.2972746,0.18574022,-0.15467851,-1.0140479,0.055279315,0.03905204,-0.02969008,-0.106186666,-0.2564885,-0.15982921,-0.20254965,-0.29133356,-0.33246756,-0.3419678,-0.34656066,-0.3651687,-0.30876407,-0.8658839,0.11824033409357071,0.1726098209619522
Arid2,0.7145521,0.38835627,0.3066718,0.14519183,-1.0337349,0.15453728,0.14488329,0.041196167,-0.006095782,-0.16508478,-0.0670542,-0.14246744,-0.22704017,-0.27025163,-0.2941519,-0.31989384,-0.36147624,-0.23761281,-0.8925305,0.29468733072280884,0.2493801712989807
Scaf11,0.38995075,0.12753771,0.08016309,-0.304002,-0.9444466,-0.17748368,-0.02059833,-0.0485916,-0.1601264,-0.057448477,0.07903403,0.24046893,0.03289835,0.059220895,0.096237764,0.14357115,0.08972497,0.123557314,-0.9276763,0.14465853571891785,1.1857653856277466
Fmnl3,0.5129786,0.18322696,-0.0048886836,-0.41738695,-0.9848211,-0.080840856,-0.12453644,-0.18132421,-0.299466,-0.39471477,-0.3687113,-0.39473885,-0.438491,-0.46247917,-0.46080202,-0.46303976,-0.45216358,-0.65186065,-0.8399818,-0.10729370266199112,-0.15023484826087952
Nckap5l,0.57053095,0.19139005,0.06526555,-0.26504743,-1.0259442,-0.13133642,-0.18273737,-0.29036993,-0.42124194,-0.47777754,-0.46835673,-0.48816907,-0.5150141,-0.53585136,-0.54418314,-0.5482995,-0.56433773,-0.6619811,-0.7927162,-0.1321987509727478,-0.45827624201774597
Dip2b,0.64449334,0.39483958,0.31385154,0.26485282,0.60889214,-0.22353803,0.049048647,0.15512715,0.09171195,0.06963596,0.042921424,-0.020178914,-0.10344447,-0.16312474,-0.18158302,-0.19390747,-0.29779246,-0.20163909,-0.941589,1.2462620735168457,-0.3160344362258911
Bin2,0.63149333,0.3943944,0.3270797,0.12676398,0.771872,-0.06004235,0.021860182,0.13756602,0.10886513,0.09074032,0.07488157,0.020716906,-0.06332436,-0.1304391,-0.15076627,-0.15834303,-0.26419586,-0.17736119,-0.9438377,1.4710763692855835,-0.3850615918636322
Csad,0.6856411,0.3161096,0.20486496,0.6351941,-0.7765276,0.062851876,0.112372056,0.00049476326,-0.117896505,-0.18056723,-0.15441486,-0.22182047,-0.2877881,-0.33073193,-0.35239726,-0.36747032,-0.40572888,-0.2695349,-0.9272907,0.45239415764808655,-0.2121773064136505
Zfp740,0.32240957,-0.015141144,-0.047152855,-0.3850236,-0.9052461,-0.29797047,-0.15774126,-0.10472366,-0.16698338,-0.22060134,-0.1949469,-0.058685347,-0.15155815,-0.212102,-0.2121656,-0.17405504,-0.16927582,-0.072865695,-0.89570826,-0.057948581874370575,0.7088568210601807
Nckap1l,0.48419315,0.24796171,0.19908606,-0.06756787,0.8175157,0.2662652,0.008297935,-0.11310692,-0.03708037,0.01352784,0.0043765455,-0.030116476,-0.09214322,-0.14746943,-0.16462624,-0.17228521,-0.27695033,-0.18900982,-0.94843996,1.700580358505249,-0.8393356800079346
Crebbp,0.7609742,0.47511297,0.40679377,-0.07740892,-1.0089271,0.14598931,0.28820384,0.14358257,0.15228789,0.20418616,0.23398398,0.11790399,0.12066428,0.15136991,0.16955914,0.18784,0.1025345,0.1205381,-0.95728004,0.607103705406189,1.061884880065918
Ppl,-0.70725447,-0.5105365,-0.46422523,-0.89533895,-0.92286855,-0.8694134,-0.8043587,-0.8001819,-0.8115404,-0.82282084,-0.83862835,-0.8537513,-0.8676057,-0.88257754,-0.9006457,-0.9237489,-0.94120723,-0.938894,-0.9342158,-2.654768705368042,-0.31313657760620117
Zc3h7a,0.80803794,0.518413,0.4702304,0.13523363,-1.0326985,0.22694696,0.33252954,0.17096643,0.20595609,0.21253432,0.22592343,0.1391147,0.1260101,0.1144772,0.1060158,0.11513896,0.031018779,0.05723378,-0.9619208,0.6902261972427368,0.9305576086044312
Snx29,0.69581664,0.484298,0.41853184,0.17391934,0.7183235,0.2713341,0.19730522,0.23639898,0.20538191,0.18700214,0.18604122,0.15893973,0.08285648,-0.007622242,-0.049164295,-0.061614133,-0.17669505,-0.097750545,-0.9465964,1.8498172760009766,-0.1880241334438324
Prkdc,0.30381197,-0.1200419,-0.119349316,0.59096736,-0.8197931,-0.42978162,-0.29239258,-0.40428817,-0.47420537,-0.4993195,-0.5111642,-0.522297,-0.5341681,-0.5492579,-0.5709905,-0.59834826,-0.61915135,-0.624904,-0.6327135,0.0017179176211357117,-1.066144585609436
Comt,0.08537997,-0.19951689,-0.20378467,0.22517361,0.44804043,-0.5440432,-0.3645451,-0.3551547,-0.38622314,-0.40827984,-0.425946,-0.44270498,-0.46106577,-0.48169523,-0.5035912,-0.5245344,-0.54402596,-0.56933147,-0.6125852,0.5392996072769165,-1.4657680988311768
Abcc5,0.74476653,0.42395163,0.3534146,0.15264069,-1.035644,0.17211969,0.18560384,0.07332197,0.060661137,-0.09064319,-0.0036452562,-0.07499887,-0.15653382,-0.20095414,-0.22879547,-0.26187778,-0.32544827,-0.19683541,-0.89567286,0.377447247505188,0.3782694339752197
Senp2,0.3373531,-0.07899229,-0.068924904,0.38296074,-0.8964463,-0.59983695,-0.27201885,-0.4215592,-0.5043656,-0.5348338,-0.5484121,-0.5613462,-0.58117133,-0.6138495,-0.64940906,-0.6716751,-0.6783075,-0.6724338,-0.729234,-0.10568111389875412,-1.0825495719909668
St6gal1,0.23205982,-0.010904774,-0.052405618,-0.14041345,0.93318254,-0.20125523,-0.2050612,-0.19805029,-0.18797272,-0.16199803,-0.17165956,-0.20843053,-0.25687248,-0.30182445,-0.3313145,-0.35071516,-0.40244323,-0.32813895,-0.9011664,1.217474341392517,-1.3335955142974854
Lpp,0.66979927,0.35854572,0.2689203,-0.21098506,-1.0004233,0.03910786,0.11222468,0.042710423,0.0154519975,-0.06863021,-0.008058682,0.05148393,-0.061804645,-0.0951307,-0.10772739,-0.106789164,-0.17541039,-0.08694559,-0.9026272,0.309939980506897,0.6265034675598145
P3h2,0.7345827,0.4122681,0.33839667,0.14128779,-1.0350189,0.16461651,0.17173405,0.06328337,0.040727332,-0.11569342,-0.02273295,-0.09479658,-0.17842624,-0.22279206,-0.2500697,-0.28151244,-0.33708912,-0.20893936,-0.89455646,0.34879887104034424,0.34066376090049744
Ccdc50,0.18882452,-0.052732773,-0.088162206,-0.13672878,0.9307845,-0.26590353,-0.22591604,-0.21992247,-0.2197534,-0.2005596,-0.21138641,-0.24600086,-0.2909721,-0.33408296,-0.36395496,-0.37983972,-0.41915846,-0.3640629,-0.8643416,1.1393191814422607,-1.423303484916687
Atp13a3,0.359347,0.03172861,-0.16780984,-0.5542999,-0.90300614,-0.22833607,-0.19490367,-0.182852,-0.2586592,-0.33606246,-0.33489615,-0.3427714,-0.38342732,-0.40929693,-0.4050619,-0.3893953,-0.3790512,-0.6322884,-0.84035355,-0.1647334098815918,0.024277418851852417
Lsg1,0.516754,0.15924476,-0.036738895,-0.5172501,-0.97436374,-0.27787483,-0.2243072,-0.2941109,-0.40533584,-0.47696877,-0.48571783,-0.50516415,-0.53069234,-0.5516407,-0.5633237,-0.57479405,-0.59983337,-0.71452796,-0.769828,-0.20969036221504211,-0.4284510910511017
Acap2,0.70740193,0.37448347,0.25550187,0.63342565,-0.6102664,0.087138504,0.18536265,0.067355454,-0.02572202,-0.08880922,-0.08657768,-0.15892038,-0.22506218,-0.27208656,-0.2997712,-0.3286491,-0.3849224,-0.24873722,-0.931541,0.6312390565872192,-0.1193234771490097
Lrch3,-0.51046675,-0.624938,-0.64858556,-0.7285218,-0.73966026,-0.7204474,-0.6908182,-0.67662233,-0.684831,-0.70774627,-0.7291051,-0.73080426,-0.7352302,-0.7390747,-0.7000194,-0.79223824,-0.80478185,-0.6969472,1.0613706,-1.5615602731704712,0.6278446912765503
Zfp148,0.11363931,-0.1123265,-0.13847987,-0.1746687,0.9295172,-0.30598944,-0.24395815,-0.26361623,-0.27298445,-0.25750765,-0.2686242,-0.29863966,-0.3368609,-0.37478095,-0.402672,-0.41550273,-0.4420197,-0.41762614,-0.8068723,1.0968092679977417,-1.616657018661499
Itgb5,0.77812713,0.49281466,0.3827545,0.62027574,-0.5185431,0.22971614,0.33827305,0.18212985,0.14456682,0.0939154,0.070438296,-0.010802329,-0.08395319,-0.14154685,-0.16403708,-0.18394148,-0.2923423,-0.18481776,-0.9304165,0.8799348473548889,0.2232327163219452
Cd86,-0.10734075,-0.27064478,-0.28602928,-0.33127356,0.862181,-0.3684299,-0.3243035,-0.43070763,-0.45428598,-0.45637798,-0.47345924,-0.49359852,-0.51489824,-0.5370996,-0.5609045,-0.5864678,-0.61306834,-0.6408172,-0.6902265,1.0142301321029663,-2.4095656871795654
Zbtb20,-0.12357363,-0.322198,-0.3523879,-0.19706511,0.71001184,-0.48089778,-0.49864733,-0.5285063,-0.54138017,-0.5567472,-0.571893,-0.58369184,-0.600178,-0.6403488,-0.69202685,-0.7264519,-0.7409193,-0.7417261,-0.7229943,0.6246777772903442,-2.425398111343384
Cmss1,0.51834464,0.19883402,0.026990488,-0.36779276,-0.98717844,-0.047946855,-0.08522536,-0.13708112,-0.24767572,-0.35771918,-0.31389332,-0.34099638,-0.3963747,-0.4253394,-0.42403203,-0.42426163,-0.4170574,-0.5572733,-0.84977907,-0.058480702340602875,-0.0448857843875885
St3gal6,0.2178189,0.006245658,-0.03851568,-0.2261068,0.90250164,0.0028100014,-0.13287123,-0.22166876,-0.18915735,-0.13511468,-0.13833898,-0.17096941,-0.21916728,-0.26326242,-0.28882632,-0.31119466,-0.3805374,-0.28965336,-0.93343985,1.484608769416809,-1.4729512929916382
Nsun3,0.42637736,0.08065094,-0.15774368,-0.63519937,-0.90283173,-0.2762795,-0.24938758,-0.2890109,-0.3824435,-0.44816697,-0.4666798,-0.49125135,-0.5191596,-0.54101866,-0.5530683,-0.5674936,-0.59887654,-0.7391105,-0.7686421,-0.2588464915752411,-0.3529771566390991
Samsn1,0.55562896,0.27703714,0.17275156,-0.33102462,-0.97890043,-0.03972008,0.032081217,-0.009201229,-0.08124001,-0.08183372,-0.031556785,0.10778497,-0.024620034,-0.04980105,-0.047061592,-0.025343284,-0.0872468,-0.016815603,-0.9193251,0.23935973644256592,0.7887210845947266
Nrip1,0.73783934,0.51404893,0.42816174,0.37085062,0.46400595,-0.08080541,0.23786564,0.30385625,0.18252318,0.18288867,0.17691074,0.1194915,0.01838483,-0.06517249,-0.09506783,-0.10169711,-0.21156012,-0.13535944,-0.9410852,1.3662521839141846,0.07811132073402405
Mir99ahg,0.7551824,0.5648429,0.49711943,0.28110033,0.662954,0.37046605,0.39343143,0.40543103,0.31022692,0.29120088,0.29505432,0.28835475,0.24406914,0.16008468,0.088229984,0.049501628,-0.078573346,0.001138106,-0.96360075,2.045459032058716,0.12076124548912048
Scaf4,0.6282692,0.2971276,0.1908081,-0.026146457,-1.0259178,0.08618803,0.029793918,-0.057601504,-0.16528647,-0.29427958,-0.2115505,-0.27024603,-0.34432256,-0.3788821,-0.38498434,-0.39174438,-0.404271,-0.3617885,-0.8657877,0.10281776636838913,0.030140206217765808
Paxbp1,0.47454435,0.17421143,0.053432584,-0.3927164,-0.96291894,-0.11328498,-0.069731355,-0.06517907,-0.14640631,-0.21669088,-0.15935141,-0.08188981,-0.18282478,-0.22432597,-0.22558929,-0.19374469,-0.20315903,-0.17856742,-0.8748206,0.06243165582418442,0.4646000564098358
Son,0.8419189,0.6621441,0.5769949,0.5520519,-0.08493757,0.42378843,0.55613506,0.32723254,0.3303349,0.3382361,0.39654917,0.4154833,0.41728395,0.39599532,0.3645934,0.30134565,0.1285841,0.17898862,-0.98207635,1.5358121395111084,1.013723611831665
Runx1,0.7552481,0.56781816,0.49286288,0.31884962,0.62275386,0.66204077,0.62825197,0.46200103,0.38552105,0.34491605,0.31124192,0.28823507,0.24640848,0.1758899,0.11606668,0.07539071,-0.059093565,0.031027198,-0.9745692,2.407799005508423,0.07258978486061096
Morc3,0.32836974,0.021039203,-0.022868231,0.28766394,0.529627,-0.43953985,-0.21920925,-0.15898637,-0.17347868,-0.19438113,-0.22356966,-0.26272374,-0.3096792,-0.35412675,-0.38359737,-0.39485288,-0.42480338,-0.37356806,-0.826925,0.8046062588691711,-1.0102739334106445
Dyrk1a,0.7402372,0.482917,0.4030887,-0.10985137,-1.0021496,0.15981181,0.32342386,0.14921667,0.14124851,0.25359118,0.2734565,0.10013239,0.14774187,0.22127597,0.27505738,0.29904366,0.18824287,0.20556505,-0.9583301,0.6504778861999512,1.273331642150879
Brwd1,0.49292332,0.18052362,0.0065079033,-0.40056974,-0.9728749,-0.07464733,-0.086632706,-0.11902836,-0.21762258,-0.3300208,-0.28518254,-0.30025876,-0.36127406,-0.39378023,-0.39273155,-0.38610554,-0.38237995,-0.50469846,-0.85200226,-0.049582354724407196,0.0422072634100914
Arid1b,0.83220863,0.5483168,0.48860192,0.43645924,-1.0110421,0.31710875,0.37065852,0.19264685,0.23242496,0.21701597,0.20649876,0.13716318,0.09822783,0.05215235,0.026293084,0.028546706,-0.070101745,-0.023241416,-0.94696546,0.7772989273071289,0.7692142724990845
Zdhhc14,0.64820886,0.3298797,0.2319905,-0.085086666,-1.0212841,0.08387685,0.0750566,-0.002534911,-0.064665936,-0.22305393,-0.11794917,-0.16781338,-0.2609581,-0.30397213,-0.31880587,-0.32965237,-0.3566594,-0.26790327,-0.87433136,0.17680397629737854,0.224858820438385
Sft2d1,-0.5311924,-0.6513731,-0.66178507,-0.7451263,-0.76199234,-0.7465359,-0.7153074,-0.6992877,-0.7075496,-0.73209023,-0.7562612,-0.7598712,-0.7619239,-0.7564047,-0.7174753,-0.8155516,-0.82690096,-0.724781,1.0576472,-1.6405385732650757,0.5700578689575195
