,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Z1,Z2
Kif13a,0.26956052,0.09177564,0.07319479,-0.11947566,0.91841394,0.18219247,0.053230897,-0.02941215,-0.020859137,-0.031038187,-0.012505069,-0.05137173,-0.12458503,-0.20842133,-0.19699492,-0.19508635,-0.2973295,-0.17892094,-0.9496965,-1.5705221891403198,0.4914022982120514
Rnf144b,0.7238586,0.28171337,-0.018349253,-0.9085438,-0.98005587,-0.7888733,-0.60724777,-0.6078658,-0.63655865,-0.6715696,-0.7068994,-0.73649555,-0.76214063,-0.782921,-0.79709554,-0.80249125,-0.7815628,-0.7174042,-0.9154288,0.0743073970079422,1.66504967212677
Susd3,0.71002203,0.4816721,0.43828744,0.4495123,-0.8561119,0.2709269,0.3493284,0.21577512,0.21896835,0.17824627,0.2485494,0.16717568,0.27373818,0.21654277,0.23385888,0.15619913,-0.19792466,-0.010082915,-0.963245,-0.6560797691345215,-0.5211328268051147
Fgd3,-0.27359307,-0.37483913,-0.34850293,-0.57032794,-0.91202235,-0.6725286,-0.55420583,-0.57497174,-0.6007698,0.5243709,-0.03583906,-0.65569013,-0.707262,-0.7990939,-0.7664342,-0.74755025,-0.7849517,-0.89625067,-0.9111185,0.6424397230148315,0.056008726358413696
Syk,0.13763145,0.06195657,0.09723618,-0.1899376,0.7477566,0.40359938,0.24670263,0.16015309,0.21841225,0.15554374,0.14002612,0.09111893,0.075462215,0.0065704808,0.0045220405,-0.018450424,-0.24115165,-0.04796377,-0.9466559,-2.100773334503174,0.23067107796669006
Faf2,-0.78773504,-0.765187,-0.70433486,-0.7552366,-0.7432887,-0.76431096,-0.7852289,-0.77602357,-0.7872043,-0.7997588,-0.8091807,-0.8209754,-0.83773935,-0.85391235,-0.8471166,-0.824487,-0.8343689,-0.84762156,0.9761021,1.0974231958389282,-2.651484727859497
Rnf44,-0.53490746,-0.61201775,-0.5745595,-0.6482725,-0.8649035,-0.70420235,-0.64704347,-0.66134155,-0.648085,-0.65977025,-0.6937482,-0.7101104,-0.6653716,-0.705811,-0.8192257,0.8656634,-0.55879873,-0.54343605,-0.9532332,0.7987284660339355,-0.7788587808609009
Nsd1,0.6916531,0.5064989,0.49294072,0.5560901,-0.5035962,0.3690148,0.49047875,0.3525492,0.32322717,0.3374067,0.40510094,0.30847448,0.33604443,0.3217731,0.3819325,0.40627593,0.18346739,0.2840824,-0.93071395,-0.9971835613250732,-0.8156598806381226
Fam193b,-0.044173717,-0.15657057,-0.15207374,-0.4043463,-0.8598032,-0.45141655,-0.31996953,-0.35665947,-0.39038235,-0.44741863,-0.4657781,0.6249391,-0.16204001,-0.45224673,-0.51897347,-0.583779,-0.596696,-0.4081074,-1.001855,0.30620405077934265,-0.14721721410751343
Tifab,-0.32014126,-0.40467674,-0.38051474,-0.5749693,-0.9160484,-0.70708716,-0.6044363,-0.6228553,-0.6476318,-0.5460097,0.9752794,-0.6010214,-0.7297757,-0.8107658,-0.81888515,-0.7978138,-0.8808918,-0.90756434,-0.9155631,0.7003599405288696,-0.02491140365600586
Smad5,-0.2599126,-0.3040523,-0.27412808,-0.33003742,-0.7333577,-0.5227364,-0.37275636,-0.41712457,-0.40884686,-0.43607253,-0.4796489,-0.52572364,-0.5180178,-0.46826017,-0.52639353,-0.53406733,0.8894845,-0.13822061,-0.9779207,0.3194867670536041,-0.8616410493850708
Golm1,-0.20619996,-0.25007993,-0.23179911,-0.40510726,1.0478643,-0.40813428,-0.22161107,-0.43092746,-0.4818864,-0.5328727,-0.55454236,-0.5726783,-0.5919659,-0.60610783,-0.6224384,-0.6555516,-0.6717745,-0.5580211,-0.9787777,-1.1908423900604248,2.167628288269043
Gm3604,0.8251699,0.3552754,-0.30457205,-0.9630938,-0.96890813,-0.8155234,-0.66067195,-0.6572632,-0.6785379,-0.71136975,-0.74789613,-0.78184724,-0.8127967,-0.8375713,-0.8514157,-0.84745103,-0.8130968,-0.77710104,-0.90618575,0.20688703656196594,1.7082715034484863
Mfsd14b,-0.40062338,-0.4717142,-0.44235492,-0.555524,-0.8774878,-0.6884044,-0.58619475,-0.6400374,-0.6572302,-0.6515189,-0.64468145,-0.76409215,-0.32613307,0.8467,-0.73107153,-0.6982951,-0.65492624,-0.91926193,-0.9465441,0.748070478439331,-0.38316571712493896
Uqcrb,0.26195914,0.0760121,0.060744002,-0.30149412,-0.8425519,-0.25241262,-0.14396271,-0.18592955,-0.2205076,-0.25969958,-0.25246185,-0.2726859,-0.2981965,-0.3098235,-0.17687026,0.74657154,-0.32345957,-0.21949281,-0.99060756,-0.013581082224845886,-0.6008020639419556
Mterf3,-0.4360718,-0.51673627,-0.48150522,-0.5650005,-0.85712415,-0.67050064,-0.58114094,-0.6146265,-0.61473453,-0.6346537,-0.65759873,-0.63299876,-0.699057,-0.8294942,0.8127049,-0.3911966,-0.637547,-0.6369377,-0.96022195,0.7219709157943726,-0.6006213426589966
Rsl1,-0.4520318,-0.57220006,-0.5472868,-0.68574303,-0.75457996,-0.72967625,0.7434658,-0.31079584,-0.68003315,-0.69902945,-0.7437267,-0.76576036,-0.78789866,-0.8057557,-0.81843245,-0.8300945,-0.8464703,-0.8735621,-0.8984841,0.7315406799316406,0.45417746901512146
Zfp456,-0.48994112,-0.5559892,-0.5492996,-0.78365535,-0.9724218,-0.8385108,-0.7894818,-0.7863507,0.5048981,-0.26997787,-0.9211071,-0.88201636,-0.8805034,-0.91278785,-0.92272806,-0.9313778,-0.9400193,-0.9497753,-0.96003896,0.8508225679397583,0.15288424491882324
Gm48900,-0.718041,-0.7376523,-0.712015,-0.8592956,-0.9933669,-0.93909556,-0.959222,-0.97475284,-0.9387929,-0.8022033,0.9934806,-0.95869404,-0.9719053,-0.93049675,-0.9624972,-0.9673664,-0.97277874,-0.9798538,-0.98338336,1.102778434753418,-0.0615590363740921
Gm36529,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Sdha,-0.5968648,-0.5575277,-0.5799307,-0.56068397,-0.55563694,-0.5654535,-0.5897116,-0.5640886,-0.57975984,-0.5959747,-0.61139506,-0.63125,-0.65821284,-0.6835474,-0.6865407,-0.67912734,-0.71039504,-0.7487728,0.9945206,0.5864338874816895,-2.664339542388916
Ttc37,-0.20312436,-0.24991141,-0.22821684,-0.31174058,-0.75429314,-0.5078066,-0.34417355,-0.39382112,-0.39933938,-0.432221,-0.47270763,-0.48194724,-0.45323807,-0.521225,-0.59703714,0.7682055,-0.30303,-0.29819566,-0.9846558,0.3204609751701355,-0.6801713705062866
Mctp1,0.7806033,0.5763706,0.54018223,0.5390465,0.20157917,0.3517837,0.53757364,0.432625,0.35449505,0.3728404,0.41939783,0.36730248,0.2986493,0.20343575,0.19498864,0.23823105,-0.14824408,0.06043483,-0.95594496,-1.0636937618255615,-0.585600733757019
2210408I21Rik,0.014315084,-0.08948901,-0.09588733,-0.176523,1.0664635,-0.23003875,-0.13528055,-0.28946006,-0.29889566,-0.3123932,-0.32925117,-0.34273708,-0.37588912,-0.40170175,-0.4001332,-0.41518575,-0.47149205,-0.3299623,-0.95044607,-1.1809313297271729,1.1351977586746216
Fam172a,0.7468434,0.5166553,0.48538595,0.58502996,-0.70106214,0.34511065,0.43004203,0.28703558,0.28753978,0.24520983,0.31885523,0.22657026,0.2850402,0.18869023,0.20222011,0.12210472,-0.2112879,-0.011630014,-0.9622894,-0.7512019872665405,-0.5056712627410889
Mef2c,0.7185016,0.49541938,0.46192026,0.532237,-0.76527363,0.3138827,0.4010378,0.26032108,0.25908887,0.2259527,0.2971655,0.20061754,0.28326267,0.23835805,0.27088034,0.24308985,-0.119477704,0.05170507,-0.9572453,-0.7486681938171387,-0.5814191102981567
Tmem161b,0.4764505,0.25163114,0.1893947,-0.19801126,-0.89612794,-0.0854076,0.0041534603,-0.034398474,-0.0726061,-0.118263766,-0.07701415,-0.13720569,-0.06199372,-0.032517076,0.16157086,0.5378697,-0.38694984,-0.18804921,-0.9811334,-0.21558378636837006,-0.5219040513038635
Rasa1,0.2704602,0.10042761,0.082933724,-0.13189587,0.8949132,0.22856249,0.08408701,0.0022769123,0.018430367,0.0011180192,0.016929984,-0.025012098,-0.093778074,-0.18223117,-0.17045791,-0.169829,-0.28421032,-0.15939577,-0.94982976,-1.644415259361267,0.44125184416770935
Atg10,-0.46684206,-0.44707328,-0.43680698,-0.42536116,-0.41069376,-0.40990204,-0.47632277,-0.45225197,-0.47028035,-0.49440783,-0.5156274,-0.54355085,-0.579233,-0.6136435,-0.6292683,-0.6383748,-0.6757704,-0.7046209,1.0201149,0.37585946917533875,-2.246083974838257
Ssbp2,0.6851965,0.43116957,0.36165994,0.09096233,-0.97916085,0.19837768,0.2449652,0.18875845,0.22303753,0.15874097,0.17124447,-0.060708165,-0.30914432,-0.39215517,-0.33062434,-0.32259607,-0.38744283,-0.23176126,-0.9717255,-0.35257330536842346,-0.06401482224464417
Msh3,-0.44839013,-0.52853405,-0.4956509,-0.59371084,-0.878645,-0.6961549,-0.6141237,-0.6544298,-0.66202515,-0.6771647,-0.6714736,-0.6821273,-0.82935876,0.27950108,0.32206446,-0.7850283,-0.5507547,-0.8912484,-0.9517898,0.7846447229385376,-0.5029464960098267
Ankrd34b,-0.8138669,-0.9122147,-0.83977944,-0.80426055,1.0298573,-0.8929538,-0.8902705,-0.8503686,-0.8850853,-0.89683145,-0.90863335,-0.92103463,-0.93564755,-0.95076174,-0.96373075,-0.9730714,-0.97867864,-0.98107153,-0.9807016,1.1345834732055664,0.9002788066864014
Tent2,0.43505812,0.19140989,0.07215509,-0.43078655,-0.9724472,-0.13041839,-0.025598913,-0.04945843,-0.09253493,0.024657577,0.37441272,0.08669567,-0.36550188,-0.47527498,-0.47900563,-0.43939412,-0.47819746,-0.2968238,-0.97822636,-0.04481989145278931,-0.030988410115242004
Homer1,-0.04945691,-0.19345723,-0.184031,-0.4689716,-0.8857209,-0.4533586,-0.30745482,-0.33522356,-0.4057696,-0.10347736,0.6902639,-0.41678107,-0.4968235,-0.52528465,-0.61040306,-0.61013013,-0.6257282,-0.481184,-0.96298426,0.3450009524822235,0.026876479387283325
Jmy,0.3336174,0.0956096,-0.011334002,-0.4777096,-0.94986695,-0.21125026,-0.087843955,-0.115011424,-0.15328777,0.061961856,0.4198655,-0.093994305,-0.43201333,-0.50014234,-0.50858456,-0.47669947,-0.5158269,-0.32996947,-0.9775737,0.04793199896812439,0.013938039541244507
Bhmt2,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Arsb,0.44183218,0.21915062,0.18658127,0.21368887,0.9098612,-0.02209188,0.06058678,-0.019142553,-0.04037653,-0.032663085,-0.020678088,-0.04074636,-0.12951517,-0.22332583,-0.22086631,-0.21965207,-0.31427807,-0.199558,-0.9522547,-1.1597181558609009,0.29370829463005066
Lhfpl2,-0.035843626,-0.12165092,-0.123384476,-0.12974492,1.0693644,-0.33601576,-0.16057818,-0.32340527,-0.33559346,-0.35355145,-0.3729481,-0.3876952,-0.41837186,-0.44072533,-0.44081026,-0.45921385,-0.507748,-0.3558305,-0.9605709,-1.0683671236038208,1.2468565702438354
Ap3b1,0.7306682,0.4729905,0.42256945,0.33467704,-0.94496363,0.2632353,0.3198713,0.22754626,0.25151455,0.15058428,0.19696674,0.010111012,-0.20541365,-0.33452255,-0.27620292,-0.28521925,-0.3582121,-0.21268563,-0.97146887,-0.4528082311153412,-0.10588967055082321
Iqgap2,-0.46847945,-0.543569,-0.51106375,-0.5284504,-0.6547087,-0.5962973,-0.54834116,-0.5614343,-0.55914414,-0.56742543,-0.5859076,-0.62229234,-0.66197735,-0.6734283,-0.6354404,-0.61096036,-0.6365402,1.0377675,-0.7408926,0.48890629410743713,-1.3452157974243164
Gfm2,0.4384455,0.18053228,0.041659698,-0.47765625,-0.9705351,-0.09574485,-0.008327745,-0.034934163,0.07833392,0.29231918,0.06399433,-0.31076223,-0.5033132,-0.5150381,-0.47499698,-0.45496315,-0.50888723,-0.3144523,-0.97519916,-0.014577627182006836,0.0879472941160202
Hexb,0.7619419,0.4989463,0.46236688,0.5658656,-0.86016506,0.31490618,0.3921255,0.2687355,0.26718023,0.12898737,0.19677953,0.029987648,-0.14540336,-0.29040217,-0.23247375,-0.25493836,-0.33836377,-0.20020162,-0.96973056,-0.5507322549819946,-0.11640279740095139
Gm5086,-0.5061914,-0.44419676,-0.44510442,-0.4293607,-0.4151519,-0.42360616,-0.46731514,-0.42681646,-0.44713277,-0.46745253,-0.48870963,-0.5141483,-0.54875296,-0.5838868,-0.59990084,-0.6073594,-0.6450086,-0.6828699,0.9882326,0.30541130900382996,-2.503593921661377
Fcho2,0.7876682,0.5628319,0.5263872,0.5982484,0.03673122,0.35610735,0.51077724,0.39824557,0.32875997,0.29984075,0.35259354,0.2747332,0.20269497,0.042447634,0.04781177,0.017102256,-0.23981367,-0.056179076,-0.96410924,-0.9370458126068115,-0.4136323630809784
Tnpo1,0.6569303,0.41910583,0.35064232,0.09296401,-0.96611553,0.14830871,0.21457766,0.12757492,0.11915463,0.07603561,0.18291147,0.21718022,0.2930778,-0.005504735,-0.18722127,-0.29162967,-0.32176232,-0.17171301,-0.97814626,-0.41066718101501465,-0.3022531270980835
Mrps27,0.3724901,0.14056543,0.1208649,0.7494295,-1.0684125,-0.34855813,-0.19907485,-0.32370424,-0.38178205,-0.42240047,-0.4383443,-0.47324198,-0.50739527,-0.52309746,-0.51925343,-0.53201574,-0.5680542,-0.4144081,-0.9724718,-0.2912778854370117,0.982030987739563
Naip5,0.14266278,0.001951173,0.0005559623,-0.29431766,-0.8268817,-0.3192864,-0.20247425,-0.24754192,-0.28788543,-0.3065647,-0.2975014,-0.32966673,-0.39529365,-0.29957122,0.48799855,0.20929737,-0.60111797,-0.30800712,-0.9848365,0.08850643038749695,-0.4952153265476227
Gtf2h2,-0.4941414,-0.45522654,-0.4518299,-0.4385144,-0.4244753,-0.42503858,-0.48396492,-0.45371217,-0.47251707,-0.49548042,-0.51633257,-0.5427784,-0.5768992,-0.61040515,-0.6245837,-0.6310498,-0.6692842,-0.7053753,1.0055633,0.36971840262413025,-2.403785228729248
Taf9,-0.37124395,0.61812615,-0.7937421,-0.99134415,-0.95410913,-0.96446234,-0.96805674,-0.9810994,-0.99379736,-1.006883,-1.0162164,-1.0200111,-1.0208209,-1.0212814,-1.0225545,-1.024449,-1.0256766,-1.024667,-1.0219723,1.6707160472869873,2.1198856830596924
Pik3r1,0.7817776,0.5582422,0.5109642,0.55386835,0.26154196,0.3032778,0.4799633,0.37940723,0.30369174,0.27567047,0.31527537,0.24464345,0.14556995,-0.021886244,-0.017668672,-0.039462596,-0.25178474,-0.08568078,-0.96462363,-0.972748875617981,-0.3453572392463684
Srek1,0.14425562,-0.015005186,-0.027328297,-0.15777536,1.0062807,-0.03512861,-0.08345795,-0.19429316,-0.20013182,-0.20205487,-0.20101918,-0.21662243,-0.26818734,-0.31227475,-0.3095544,-0.31893682,-0.39024276,-0.26906586,-0.9455325,-1.3463401794433594,0.8595033884048462
Erbin,0.7118693,0.56959593,0.49263006,0.3452196,0.75246793,0.33849066,0.47973543,0.3960904,0.33497232,0.36506134,0.38395494,0.34101272,0.26962388,0.16501792,0.15270396,0.19652241,-0.1752041,0.036871836,-0.9594051,-1.5310463905334473,-0.5247534513473511
Nln,-0.54152787,-0.6082054,-0.5733981,-0.6269844,-0.81065077,-0.6689018,-0.6188869,-0.6262883,-0.61042,-0.6145782,-0.63709533,-0.67565393,-0.6998735,-0.662264,-0.610814,-0.68981916,0.4827646,0.41423208,-0.9728183,0.6760435104370117,-1.0729364156723022
Trim23,-0.67289597,-0.77520615,-0.6907466,-0.8642642,0.873152,-0.62887263,-0.7608635,-0.7413009,-0.7634347,-0.79712266,-0.8230792,-0.84453696,-0.8636301,-0.88075,-0.8960458,-0.9088664,-0.91875565,-0.9257818,-0.9303561,0.9192912578582764,0.7988904714584351
Cwc27,0.7255426,0.46404457,0.41876936,0.3850541,-0.958116,0.27612174,0.340923,0.24793221,0.21812227,0.055553548,0.06359235,-0.15039581,-0.32134318,-0.37896633,-0.31566447,-0.3106599,-0.37910622,-0.23475362,-0.96563476,-0.43458232283592224,-0.0005306750535964966
Rnf180,0.49249208,0.28080308,0.2357214,0.17601217,0.9139494,0.09373664,0.14160728,0.059340827,0.03746075,0.046465665,0.063329674,0.027307294,-0.064927,-0.1786417,-0.17075461,-0.16703397,-0.2848581,-0.16113599,-0.9539612,-1.2798917293548584,0.15663498640060425
Dimt1,-0.32706618,-0.38509476,-0.35707462,-0.4300307,-0.8028452,-0.60356075,-0.45748502,-0.5014161,-0.50814945,-0.53298813,-0.5629564,-0.5468476,-0.57369494,-0.75908375,-0.0034660026,0.67122203,-0.7976981,-0.42815506,-0.97632295,0.5251396894454956,-0.6073997020721436
Zswim6,0.68852,0.5000538,0.42163002,0.32137322,0.81016606,0.21295899,0.34731615,0.27063423,0.21586455,0.22899516,0.24181126,0.19530605,0.09893107,-0.047946267,-0.05280891,-0.04771407,-0.24832393,-0.085556716,-0.9555604,-1.340598464012146,-0.2313748598098755
Pde4d,0.66054153,0.5266871,0.5286878,0.55760354,-0.33220428,0.41288263,0.51933026,0.39293635,0.36561573,0.4188792,0.46319872,0.38138807,0.39385897,0.39148027,0.44521213,0.49112207,0.2676528,0.4420489,-0.88070565,-1.1786675453186035,-0.9853838682174683
Plk2,-0.3368773,-0.3985005,-0.3702467,-0.45916528,-0.8254512,-0.6275774,-0.48717397,-0.5366332,-0.55228657,-0.57026786,-0.5713629,-0.57848966,-0.74491334,-0.4087693,0.8647667,-0.61948663,-0.6813336,-0.49965078,-0.9847147,0.5904033184051514,-0.503351092338562
Map3k1,0.22597693,0.054467537,0.04330238,-0.2996822,-0.8390936,-0.27305245,-0.16286333,-0.2050894,-0.24293639,-0.2740475,-0.26569694,-0.28777242,-0.32636315,-0.31946003,-0.10017553,0.8042061,-0.5680725,-0.269565,-0.98630184,0.020327553153038025,-0.5588351488113403
Il31ra,-0.7937954,-0.7975265,-0.7555915,-0.8486274,-0.9728301,-0.9062781,-0.8869791,-0.9138053,-0.93028265,-0.94740456,-0.934436,-0.9170692,-0.8350074,1.0171506,-0.88679296,-0.95738333,-0.93351334,-0.97030383,-0.9784892,1.171370029449463,-0.49758216738700867
Snx18,-0.10388669,-0.17158215,-0.16503626,-0.13574636,1.066161,-0.41549242,-0.18780233,-0.35562027,-0.37792742,-0.40376735,-0.4234426,-0.4405796,-0.4692536,-0.48835325,-0.4920681,-0.5163692,-0.5541879,-0.39471048,-0.976695,-0.9901468753814697,1.4404857158660889
Arl15,0.69682235,0.48176742,0.45060265,0.5151472,-0.7715019,0.30240488,0.3966428,0.25778538,0.25229734,0.22776785,0.29843232,0.19046116,0.26809207,0.25608474,0.3138226,0.30851483,0.05598792,0.15146175,-0.9497002,-0.7871160507202148,-0.676580548286438
Parp8,-0.40736562,-0.3431419,-0.3282525,-0.309412,-0.2851724,-0.2924837,-0.35500365,-0.32793868,-0.351345,-0.37896973,-0.40643173,-0.43905544,-0.48056245,-0.52417177,-0.55145806,-0.5696531,-0.6100534,-0.6544312,0.9738056,0.1355673372745514,-2.286553382873535
4833420G17Rik,0.59880483,0.3397193,0.325904,0.836175,-0.90760213,0.0778665,0.22765863,0.07156681,-0.057433814,-0.24374093,-0.12994179,-0.19458349,-0.29226142,-0.36272496,-0.3544975,-0.36231458,-0.42932266,-0.28570455,-0.94953316,-0.4734610617160797,0.3270314633846283
Gm26655,-0.8837171,-0.8774168,-0.5649587,0.89925855,-1.0441214,-0.9015769,-0.88945353,-0.9140702,-0.9248889,-0.9436094,-0.9640271,-0.9819395,-0.99381477,-1.0002465,-1.0033692,-1.0046225,-1.0045111,-1.0028137,-0.9986643,1.3801790475845337,1.2233389616012573
Gm3264,-0.743568,-0.8216622,-0.7782398,-0.812229,1.0510896,-0.81315774,-0.8094787,-0.7887695,-0.82142633,-0.84379244,-0.86068267,-0.87528,-0.8893203,-0.90338117,-0.91647255,-0.92725265,-0.93495375,-0.93961436,-0.94176024,1.0232725143432617,0.9044797420501709
Gm3739,-0.36343879,-0.43302602,-0.4082123,-0.5633892,-0.9013039,-0.7086178,-0.60793835,-0.6608543,-0.6566968,-0.66916525,-0.6987457,0.944122,-0.56287897,-0.77990824,-0.8102376,-0.73379666,-0.8825377,-0.92238456,-0.9296844,0.7426306009292603,-0.1725563257932663
Pxk,-0.16417736,-0.29316354,-0.26676762,-0.5249107,-0.89236695,-0.5497917,-0.4131713,-0.45998943,-0.3582598,0.80733496,-0.30953526,-0.55362004,-0.617738,-0.6937947,-0.6670051,-0.6842009,-0.6955904,-0.63641834,-0.9496742,0.4941529333591461,0.10821589827537537
Fhit,0.62711054,0.38273776,0.28645277,0.11584912,-0.9971195,0.27178165,0.24098791,0.10043351,-0.24411495,-0.3262133,-0.32152247,-0.43890643,-0.49218506,-0.49423164,-0.46688217,-0.4564045,-0.49759823,-0.3140577,-0.95658904,-0.24192973971366882,0.413983553647995
Atxn7,0.6579651,0.40232688,0.3691303,0.5919332,-0.9748207,0.22003819,0.3105762,0.142483,-0.021794766,-0.21322568,-0.120005876,-0.25360042,-0.36590797,-0.41237772,-0.37791103,-0.37065881,-0.4282177,-0.27732962,-0.9535088,-0.4072026014328003,0.24850690364837646
Slc4a7,0.5098331,0.27357152,0.17539051,-0.2883311,-0.9712381,-0.06570646,0.025165364,0.001721546,-0.056778997,-0.08734201,0.055674396,0.36384875,0.17472634,-0.28083158,-0.41605294,-0.40405285,-0.4036327,-0.25159878,-0.9815168,-0.16342471539974213,-0.1864033341407776
Nr1d2,0.24570267,0.04564464,0.049278907,-0.30712795,-0.80143416,-0.27899706,-0.15920828,-0.2067519,-0.20844756,-0.25849277,-0.28532612,-0.34078687,-0.3537466,-0.3167073,-0.3346557,-0.425139,0.5699756,0.46713394,-0.9747878,-0.05688194930553436,-0.9133018255233765
Gng2,0.6637768,0.43846327,0.38598913,0.28253716,-0.9262615,0.1848724,0.2688172,0.16016416,0.1560407,0.10940087,0.16956896,0.07076397,0.1860075,0.18629932,0.25523221,0.26361185,-0.0774488,0.029530294,-0.9616659,-0.5693190097808838,-0.5807391405105591
Ppp3cb,0.5320303,0.30585855,0.24521293,-0.09094922,-0.89855844,-0.011805497,0.07619366,0.024386633,-0.0010235757,-0.06276588,0.0023691356,-0.08095895,-0.014262229,-0.016665012,0.04354529,0.38214982,0.11373755,-0.05499904,-0.98109156,-0.3281664252281189,-0.6031204462051392
Zfp503,-0.98659617,-0.9332642,-0.9257058,-0.9543446,-0.973615,-0.9727343,-0.9655574,-0.96659535,-0.96434027,-0.9635908,-0.9667776,-0.97760075,-0.9941438,-0.99798816,-0.98729163,-0.9679559,-0.9482052,0.98961264,-0.8678967,1.7628593444824219,-1.691159725189209
Lrmda,0.7354698,0.63267547,0.5980071,0.44142532,0.60362464,0.43449265,0.5941672,0.49677616,0.4145177,0.49360484,0.50085163,0.48427123,0.41717297,0.38425338,0.3932287,0.46629632,0.13228945,0.25564545,-0.9594942,-1.5620568990707397,-0.7997572422027588
Gm7480,0.77799034,0.2757327,-0.1182989,-0.95882803,-0.9658131,-0.8214747,-0.670388,-0.6707361,-0.6882282,-0.71691024,-0.7491014,-0.7782103,-0.8045848,-0.82610625,-0.8396104,-0.8396422,-0.8147713,-0.77886724,-0.8962838,0.13160178065299988,1.7813411951065063
4930405A10Rik,-0.7612358,-0.7727769,-0.74053943,-0.83450466,-0.96974105,-0.8915853,-0.8713559,-0.9012625,-0.91761005,-0.9322532,-0.9133837,-0.9053233,-0.8188021,1.0331496,-0.9189971,-0.96250695,-0.93429905,-0.9692846,-0.9773616,1.1412270069122314,-0.476934552192688
Kcnma1,0.48188668,0.20387356,0.19256401,0.84526813,-0.21246685,-0.072822556,0.056975454,-0.029942527,-0.07013574,-0.15052843,-0.11792201,-0.13761547,-0.21184064,-0.28093523,-0.2891593,-0.30941498,-0.3900057,-0.26546013,-0.948121,-0.740861177444458,0.37901613116264343
Rps24,-0.47238523,-0.2848869,-0.10247572,-0.21454687,-0.23101185,0.1848203,0.17799443,0.2809362,0.42269874,0.31333965,0.23309663,0.29291767,0.2966297,0.3299827,0.33676875,0.3269614,-0.010354444,0.16795522,-0.9479955,-3.7527315616607666,0.6658092737197876
Zmiz1,0.5540845,0.36522758,0.36286432,0.37906897,-0.81138897,0.25884378,0.3312968,0.2049931,0.2189301,0.2011099,0.2905823,0.14996168,0.19950055,0.21410063,0.26042265,0.3088292,0.22433347,0.6255224,-0.76349014,-0.8673332929611206,-1.0691255331039429
Slmap,0.29626894,0.07639724,0.06530301,0.37431067,0.7472654,-0.2670859,-0.10089691,-0.16873546,-0.18352155,-0.18773134,-0.1976722,-0.19548701,-0.24575706,-0.29428875,-0.30054963,-0.31885433,-0.39612842,-0.27427745,-0.94621915,-0.9568263292312622,0.6116280555725098
Gm45645,-1.1010599,-0.98308724,1.0520352,-1.0453897,-0.987724,-0.9870556,-0.9804538,-0.992534,-1.0093957,-1.0155349,-1.0181457,-1.0206577,-1.0226461,-1.0239334,-1.0251573,-1.0266851,-1.0280474,-1.0281386,-1.0263264,2.2177178859710693,0.8708533048629761
Cacna1d,-0.20301549,-0.116073534,0.019203197,-0.20860489,0.44369107,0.42231554,0.31258196,0.32528925,0.39883024,0.3003965,0.24954286,0.21036728,0.2443788,0.25951275,0.25499117,0.23858634,-0.14745767,0.09786807,-0.948196,-2.776925802230835,0.18719178438186646
Prkcd,0.31087244,0.108069904,0.051840626,-0.35430312,-0.8991704,-0.24657701,-0.1389143,-0.16315694,-0.21570145,-0.23439468,-0.26311165,-0.22314565,0.38576627,0.23813261,-0.28992242,-0.45496726,-0.46358305,-0.2898057,-0.9871903,0.008076995611190796,-0.2917553186416626
Sfmbt1,-0.10300289,-0.15166955,-0.14582478,-0.29589766,1.0737548,-0.259753,-0.14649162,-0.31854558,-0.3456667,-0.37556356,-0.3988142,-0.4184959,-0.4476949,-0.46704894,-0.46710646,-0.48680586,-0.5288198,-0.36990124,-0.9683797,-1.1920888423919678,1.4391530752182007
Pbrm1,-0.58415866,-0.5514413,-0.5700066,-0.5529139,-0.5470954,-0.5564683,-0.5861663,-0.56226885,-0.57833934,-0.59539187,-0.6112832,-0.63178676,-0.6591744,-0.6847513,-0.6881362,-0.68165845,-0.71316534,-0.7508019,1.0000101,0.5867413282394409,-2.5991764068603516
Gm48914,0.8394186,0.19192311,-0.7670141,-0.9702069,-0.97142106,-1.047246,-0.9835337,-0.96326596,-0.96978444,-0.9815307,-0.9979935,-1.0106028,-1.0168966,-1.0194746,-1.0208623,-1.0220351,-1.0225927,-1.0216192,-1.01934,0.5426733493804932,2.415788412094116
Tmem273,0.6863183,0.42585558,0.39268655,0.56366867,-0.9631509,0.25342518,0.34037852,0.18877414,0.047577508,-0.14858049,-0.07340847,-0.2299022,-0.3545044,-0.40262604,-0.3584407,-0.34920275,-0.40980375,-0.26311284,-0.95609397,-0.4291734993457794,0.16932401061058044
Wdfy4,0.59365517,0.4214121,0.3471883,0.19888754,0.87152123,0.2651644,0.31181842,0.22955054,0.20029594,0.21358322,0.22695002,0.17276382,0.10267174,-0.033046596,-0.029357873,-0.030890554,-0.24357922,-0.072049946,-0.95360476,-1.5278888940811157,-0.1867925226688385
